Author;Date;Content;Attachments;
"Senvr#7635";"28-Jul-17 12:10 AM";"got 3.085K wood";"";
"linuxguy11#3353";"28-Jul-17 09:20 AM";"ok donkey";"";
"linuxguy11#3353";"28-Jul-17 09:20 AM";"god you were up at 3 am";"";
"linuxguy11#3353";"28-Jul-17 09:21 AM";"damn boi";"";
"linuxguy11#3353";"28-Jul-17 09:54 AM";"im gonna go out and get 9k wood";"";
"linuxguy11#3353";"28-Jul-17 09:54 AM";"i already got us like 5k stone";"";
"linuxguy11#3353";"28-Jul-17 09:55 AM";"so we can do some minor base tweaks";"";
"linuxguy11#3353";"28-Jul-17 09:55 AM";"wood is so we can make dooreos";"";
"linuxguy11#3353";"28-Jul-17 10:02 AM";"and yes i am using the salv. axe, it makes no sense to leave it in the base";"";
"linuxguy11#3353";"28-Jul-17 10:02 AM";"whats the point of having it if we dont use";"";
"linuxguy11#3353";"28-Jul-17 10:03 AM";"we cant use for base defense";"";
"linuxguy11#3353";"28-Jul-17 10:03 AM";"point is, use it when mining";"";
"linuxguy11#3353";"28-Jul-17 10:03 AM";"dont go out with it for everythibng";"";
"linuxguy11#3353";"28-Jul-17 10:05 AM";"it would be GREAT if there was a cross between java and c";"";
"linuxguy11#3353";"28-Jul-17 10:05 AM";"ha there is";"";
"linuxguy11#3353";"28-Jul-17 10:06 AM";"well c# is more like java + c ++";"";
"linuxguy11#3353";"28-Jul-17 10:07 AM";"cvrap";"";
"linuxguy11#3353";"28-Jul-17 10:07 AM";"i went to get 9k wood nd ended up with 12k";"";
"linuxguy11#3353";"28-Jul-17 10:09 AM";"that moment when youre so ocd about having exactly 12k you throw out the extra 0.581k";"";
"linuxguy11#3353";"28-Jul-17 10:13 AM";"IRL ive been in caves before (uncharted) and they are scary as shit";"";
"linuxguy11#3353";"28-Jul-17 10:14 AM";"it gets like PITCH BLACK";"";
"linuxguy11#3353";"28-Jul-17 10:14 AM";"to the point you cant see your hand in front of your face";"";
"linuxguy11#3353";"28-Jul-17 10:17 AM";"if your light stops working you are absolutely FUCKED because I GARANTEE you will not find the exit";"";
"linuxguy11#3353";"28-Jul-17 10:20 AM";"Codes:";"";
"linuxguy11#3353";"28-Jul-17 10:21 AM";"1st floor outside doors: 6809";"";
"linuxguy11#3353";"28-Jul-17 10:21 AM";"1st floor: 7805";"";
"linuxguy11#3353";"28-Jul-17 10:21 AM";"tool cubboard: 1792";"";
"linuxguy11#3353";"28-Jul-17 10:21 AM";"2nd floor entrance: 1798";"";
"linuxguy11#3353";"28-Jul-17 10:22 AM";"loot room 1402";"";
"linuxguy11#3353";"28-Jul-17 10:22 AM";"furni room 1420";"";
"linuxguy11#3353";"28-Jul-17 10:29 AM";"1st floor exit: 6800";"";
"linuxguy11#3353";"28-Jul-17 10:29 AM";"Sorry im so anal about codes, ever since i got code raided ive been super anal, once i made every door literally have its own code";"";
"linuxguy11#3353";"28-Jul-17 11:49 AM";"im gonna build a 2x2 dump base for when were resourcing so we dont have to go all the way back to our base and we can resource faster";"";
"linuxguy11#3353";"28-Jul-17 11:50 AM";"also we have a crapton of stone";"";
"linuxguy11#3353";"28-Jul-17 12:14 PM";"dump base: 7905";"";
"linuxguy11#3353";"28-Jul-17 12:22 PM";"i made you a bag there";"";
"linuxguy11#3353";"28-Jul-17 12:23 PM";"its a 2x2 right outside cave";"";
"linuxguy11#3353";"28-Jul-17 12:29 PM";"its already proved itas worth";"";
"linuxguy11#3353";"28-Jul-17 12:30 PM";"i consider *proving its worth* to be able to store and move around what the base is worth";"";
"linuxguy11#3353";"28-Jul-17 12:49 PM";"for a dumpbase that is";"";
"linuxguy11#3353";"28-Jul-17 12:50 PM";"it also makes a nice FOB";"";
"linuxguy11#3353";"28-Jul-17 01:13 PM";"they didnt remove the collectables";"";
"linuxguy11#3353";"28-Jul-17 01:13 PM";"there is so many on the map that they wont spawn";"";
"linuxguy11#3353";"28-Jul-17 01:15 PM";"ima make an auto turret";"";
"linuxguy11#3353";"28-Jul-17 01:15 PM";"no jk\";"";
"linuxguy11#3353";"28-Jul-17 01:15 PM";"we cant afford \shotgun trap but we can afford autyo turret :/";"";
"linuxguy11#3353";"28-Jul-17 01:26 PM";"nvm";"";
"linuxguy11#3353";"28-Jul-17 01:26 PM";"ima make me a SAR";"";
"linuxguy11#3353";"28-Jul-17 01:26 PM";"i deserve it";"";
"linuxguy11#3353";"28-Jul-17 01:26 PM";"ive got like 2k gunpowder";"";
"linuxguy11#3353";"28-Jul-17 01:26 PM";"at LEAST 20k stone";"";
"linuxguy11#3353";"28-Jul-17 01:26 PM";"all today";"";
"linuxguy11#3353";"28-Jul-17 01:27 PM";"oh btw, now we are out of springs";"";
"linuxguy11#3353";"28-Jul-17 01:27 PM";"XD we have NO components";"";
"linuxguy11#3353";"28-Jul-17 01:30 PM";"half of our stone is in dump base";"";
"linuxguy11#3353";"28-Jul-17 01:30 PM";"not worth the effort to move it";"";
"linuxguy11#3353";"28-Jul-17 01:36 PM";"looks like that poor guy we harrassed really did quit 😦";"";
"linuxguy11#3353";"28-Jul-17 01:38 PM";"i talked to eclipse and it appears we are nuetral";"";
"linuxguy11#3353";"28-Jul-17 01:44 PM";"ima try an airdrop";"";
"linuxguy11#3353";"28-Jul-17 01:46 PM";"got it";"";
"linuxguy11#3353";"28-Jul-17 01:50 PM";"i had to fight a naked with a waterpipe";"";
"linuxguy11#3353";"28-Jul-17 01:50 PM";"but killed him got the pipe";"";
"linuxguy11#3353";"28-Jul-17 01:50 PM";"and got the ad";"";
"linuxguy11#3353";"28-Jul-17 01:51 PM";"best item was a hqm chestplate";"";
"linuxguy11#3353";"28-Jul-17 01:51 PM";"not amazing but good";"";
"linuxguy11#3353";"28-Jul-17 01:52 PM";"ima put it in dump base for now then gon and get moar crap";"";
"linuxguy11#3353";"28-Jul-17 01:52 PM";"rn, im snowballing";"";
"linuxguy11#3353";"28-Jul-17 01:53 PM";"snowballing is when you get lucky once and then get richer and richer";"";
"linuxguy11#3353";"28-Jul-17 01:55 PM";"foyund another cave base";"";
"linuxguy11#3353";"28-Jul-17 01:55 PM";"on my effort to ait out the heli";"";
"linuxguy11#3353";"28-Jul-17 01:55 PM";"i went into a cave";"";
"linuxguy11#3353";"28-Jul-17 01:55 PM";"theres a base her";"";
"linuxguy11#3353";"28-Jul-17 02:40 PM";"ima build a wall";"";
"linuxguy11#3353";"28-Jul-17 02:54 PM";"starter/secondary base is 7812";"";
"linuxguy11#3353";"28-Jul-17 03:05 PM";"Codes:
1st floor outside doors: 6809(edited)
1st floor: 7805
tool cubboard: 1792
2nd floor entrance: 1798
loot room 1402
furni room 1420
1st floor exit: 6800";"";
"linuxguy11#3353";"28-Jul-17 03:05 PM";"dump base: 7905";"";
"linuxguy11#3353";"28-Jul-17 03:05 PM";"starter/secondary base 7812";"";
"linuxguy11#3353";"28-Jul-17 03:10 PM";"TELL ME WHEN YOU GET ON";"";
"linuxguy11#3353";"28-Jul-17 03:10 PM";"or youll gety raped by turret";"";
"Senvr#7635";"28-Jul-17 03:12 PM";"""78 new messages since 9:20 AM""";"";
"linuxguy11#3353";"28-Jul-17 03:12 PM";"lol";"";
"linuxguy11#3353";"28-Jul-17 06:33 PM";"hotel guest codes are: 7801";"";
"linuxguy11#3353";"28-Jul-17 06:33 PM";"each room goes: 78 <room number> 1";"";
"linuxguy11#3353";"28-Jul-17 08:10 PM";"furnace room: 6908";"";
"Senvr#7635";"29-Jul-17 01:43 AM";"I docked a spacecraft for the first time";"";
"linuxguy11#3353";"29-Jul-17 10:36 AM";"nice";"";
"linuxguy11#3353";"29-Jul-17 10:37 AM";"dont trade with ty_man";"";
"linuxguy11#3353";"29-Jul-17 10:37 AM";"we were gonna do 500 lgf for a m92";"";
"linuxguy11#3353";"29-Jul-17 10:37 AM";"but we done the trade then he waited for me to leave";"";
"linuxguy11#3353";"29-Jul-17 10:37 AM";"snuck behind me and sprayed me down with an ak";"";
"linuxguy11#3353";"29-Jul-17 10:38 AM";"the worse part was, is that i found an airdrop on the way";"";
"linuxguy11#3353";"29-Jul-17 10:38 AM";"just a thompson nothing much";"";
"linuxguy11#3353";"29-Jul-17 11:10 AM";"we got our first raid threat";"";
"linuxguy11#3353";"29-Jul-17 11:10 AM";"ty_man";"";
"linuxguy11#3353";"29-Jul-17 11:10 AM";"clan of 3";"";
"linuxguy11#3353";"29-Jul-17 11:10 AM";"he says";"";
"linuxguy11#3353";"29-Jul-17 11:11 AM";"i think it is bullshit but be on watch";"";
"linuxguy11#3353";"29-Jul-17 11:11 AM";"he has no clue we are cavemen";"";
"linuxguy11#3353";"29-Jul-17 11:11 AM";"i told him we lived in a 4x4 made of all doorways";"";
"linuxguy11#3353";"29-Jul-17 11:11 AM";"(a raiders worst nightmare";"";
"linuxguy11#3353";"29-Jul-17 11:11 AM";"}";"";
"linuxguy11#3353";"29-Jul-17 11:11 AM";"*)";"";
"linuxguy11#3353";"29-Jul-17 11:45 AM";"we got our first customer (for the shop)";"";
"linuxguy11#3353";"29-Jul-17 12:16 PM";"it pays to be nice";"";
"linuxguy11#3353";"29-Jul-17 12:16 PM";"just got a free autoturret, 128 5.56, semi-auto pistol, pistol ammo, set of gear";"";
"linuxguy11#3353";"29-Jul-17 12:16 PM";"from adilos";"";
"linuxguy11#3353";"29-Jul-17 12:18 PM";"well now our shop has peacemaker turret";"";
"linuxguy11#3353";"29-Jul-17 12:31 PM";"got another customer";"";
"Senvr#7635";"29-Jul-17 12:37 PM";"ah fok";"";
"linuxguy11#3353";"29-Jul-17 12:37 PM";"ok?>";"";
"Senvr#7635";"29-Jul-17 12:38 PM";"well";"";
"Senvr#7635";"29-Jul-17 12:38 PM";"atleast we didnt die";"";
"Senvr#7635";"29-Jul-17 12:38 PM";"or get raided";"";
"Senvr#7635";"29-Jul-17 12:38 PM";"So good";"";
"Senvr#7635";"29-Jul-17 12:38 PM";"Is it OK if i play metal gear solid for a bit? I have been waiting to play it for a while";"";
"Senvr#7635";"29-Jul-17 12:39 PM";"I wont play for a super long time ill go back on rust after a little";"";
"linuxguy11#3353";"29-Jul-17 12:49 PM";"yeah, can you come on soon and look what ive got done";"";
"Senvr#7635";"29-Jul-17 12:59 PM";"k illl go on rust";"";
"linuxguy11#3353";"29-Jul-17 12:59 PM";"ok";"";
"linuxguy11#3353";"29-Jul-17 07:13 PM";"Codes:
1st floor outside doors: 6809(edited)
1st floor: 7805
tool cubboard: 1792
2nd floor entrance: 1798
loot room 1402
furni room 1420
1st floor exit: 6800
dump base: 7905
starter/secondary base 7812";"";
"linuxguy11#3353";"29-Jul-17 07:13 PM";"furnace base: 6908";"";
"linuxguy11#3353";"29-Jul-17 10:45 PM";"when you get back on make sure to auth yourself on the turret in TC room";"";
"Senvr#7635";"29-Jul-17 10:45 PM";"K";"";
"linuxguy11#3353";"29-Jul-17 10:45 PM";"and turn it on";"";
"linuxguy11#3353";"29-Jul-17 10:45 PM";"the tc had shit protection";"";
"linuxguy11#3353";"29-Jul-17 10:45 PM";"i figured i would fix that, also put armored doors on the looot room";"";
"linuxguy11#3353";"29-Jul-17 11:33 PM";"https://www.youtube.com/watch?v=6Oklhc-nH8A";"";
"linuxguy11#3353";"29-Jul-17 11:33 PM";"hilarious";"";
"linuxguy11#3353";"29-Jul-17 11:37 PM";"Ill let you live just solvemy riddle ""Whats stupid and retarded"", he says ""Me"", *kills him*";"";
"Senvr#7635";"29-Jul-17 11:54 PM";"🍑 👍";"";
"Senvr#7635";"30-Jul-17 12:40 AM";"im gonna farm";"";
"Senvr#7635";"30-Jul-17 12:41 AM";"get nodes, wood, etcd";"";
"Senvr#7635";"30-Jul-17 02:03 AM";"I got a /fuck/ ton of stone";"";
"Senvr#7635";"30-Jul-17 02:03 AM";"24+K";"";
"Senvr#7635";"30-Jul-17 02:03 AM";"26.551K";"";
"Senvr#7635";"30-Jul-17 02:04 AM";"Middle, bottom right is for more resources";"";
"Senvr#7635";"30-Jul-17 03:04 AM";"I let my friend [Sci] Jgames into the base";"";
"Senvr#7635";"30-Jul-17 03:04 AM";"The SCI isn't a clan";"";
"Senvr#7635";"30-Jul-17 03:04 AM";"Its a server rank or something";"";
"linuxguy11#3353";"30-Jul-17 10:54 AM";"quarry is 7912";"";
"Senvr#7635";"30-Jul-17 01:50 PM";"ok";"";
"Senvr#7635";"30-Jul-17 01:50 PM";"n i c e";"";
"linuxguy11#3353";"30-Jul-17 01:50 PM";"discord";"";
"Senvr#7635";"31-Jul-17 03:02 AM";"Remember ryans?";"";
"Senvr#7635";"31-Jul-17 03:02 AM";"He came around the shop as a naked (With pants tho)";"";
"Senvr#7635";"31-Jul-17 03:02 AM";"He tried to enter quarry base";"";
"Senvr#7635";"31-Jul-17 03:03 AM";"lets just say";"";
"Senvr#7635";"31-Jul-17 03:03 AM";"he ded";"";
"linuxguy11#3353";"31-Jul-17 11:25 AM";"ok lol";"";
"linuxguy11#3353";"31-Jul-17 01:02 PM";"hop on asap";"";
"linuxguy11#3353";"31-Jul-17 02:39 PM";"i got an m249";"";
"linuxguy11#3353";"31-Jul-17 02:39 PM";"and ive been out roaming with it XD";"";
"Senvr#7635";"31-Jul-17 02:56 PM";"oh";"";
"linuxguy11#3353";"31-Jul-17 02:57 PM";"join https://discord.gg/3zSJBV";"";
"linuxguy11#3353";"31-Jul-17 06:54 PM";"[LMP] null (aka abc/bob) 8 hours ago
Im a player on the Vanilla trio server, If two clans team up against a common enemy, is that against the rules (No code or loot sharing involved)?
MesMichael 2 hours ago
i would say no
Thats one of the main admins on the server";"";
"Senvr#7635";"01-Aug-17 02:05 PM";"Hello";"";
"Senvr#7635";"01-Aug-17 02:05 PM";"How2make samba faster";"";
"Senvr#7635";"01-Aug-17 09:35 PM";"hey";"";
"Senvr#7635";"01-Aug-17 09:35 PM";"about Agile/carmel";"";
"Senvr#7635";"01-Aug-17 09:36 PM";"He's back and he's truely sorry for what he's done, and he's had some bad times in life so i think 1 more chanse isnt totally absurd";"";
"Senvr#7635";"01-Aug-17 09:36 PM";"As a co-leader you can tell me if you disagree";"";
"linuxguy11#3353";"02-Aug-17 11:36 AM";"idk, but its sketchy im my old 12 man clan will done the same shit, we can try him but he might betray us";"";
"linuxguy11#3353";"02-Aug-17 11:36 AM";"its even worse when the guy who betrays you  is an irl clan";"";
"linuxguy11#3353";"02-Aug-17 11:37 AM";"but whatever";"";
"linuxguy11#3353";"02-Aug-17 11:37 AM";"to make samba faster get 10gb/s internet and use FTP";"";
"Senvr#7635";"02-Aug-17 12:45 PM";"So agile should stay out?";"";
"Senvr#7635";"02-Aug-17 12:46 PM";"I'll see about FTP, I think windows wont shit itself if it sees that";"";
"Senvr#7635";"02-Aug-17 12:57 PM";"I overestimated how big my virtualbox is";"";
"Senvr#7635";"02-Aug-17 12:58 PM";"Im trying to export it but i use a fuckload of space";"";
"Senvr#7635";"02-Aug-17 12:59 PM";"Filesystem      Size  Used Avail Use% Mounted on
/dev/root        75G   66G  4.7G  94% /
\";"";
"Senvr#7635";"02-Aug-17 12:59 PM";"I could swear i had like 100G free";"";
"Senvr#7635";"02-Aug-17 01:08 PM";"Brutal";"";
"Senvr#7635";"02-Aug-17 01:08 PM";"Removed the .ovf";"";
"Senvr#7635";"02-Aug-17 01:08 PM";"Filesystem      Size  Used Avail Use% Mounted on
/dev/root        75G  7.1G   64G  11% /";"";
"Senvr#7635";"02-Aug-17 01:30 PM";"There, im now using ftp";"";
"Senvr#7635";"02-Aug-17 01:30 PM";":]";"";
"Senvr#7635";"02-Aug-17 01:33 PM";"ironically it takes a little bit longer to load";"";
"Senvr#7635";"02-Aug-17 01:33 PM";"vsftpd";"";
"Senvr#7635";"02-Aug-17 01:33 PM";"on raspberry pi";"";
"linuxguy11#3353";"02-Aug-17 03:55 PM";"ok";"";
"linuxguy11#3353";"02-Aug-17 03:55 PM";"oh damn, youre using an rpi as a nas, ooh thats slow";"";
"linuxguy11#3353";"02-Aug-17 03:55 PM";"definatey use ftp";"";
"linuxguy11#3353";"02-Aug-17 03:55 PM";"samba is CRAP on it";"";
"linuxguy11#3353";"02-Aug-17 03:55 PM";"windows won't work with it very well though";"";
"linuxguy11#3353";"02-Aug-17 03:56 PM";"thsats why filezilla was invented";"";
"Senvr#7635";"02-Aug-17 03:58 PM";"ok";"";
"Senvr#7635";"02-Aug-17 04:45 PM";"Agile didnt betray the clan at all, he more just pissed me off and left";"";
"linuxguy11#3353";"02-Aug-17 05:41 PM";"ok";"";
"linuxguy11#3353";"02-Aug-17 06:10 PM";"im fine with it";"";
"linuxguy11#3353";"02-Aug-17 06:11 PM";"tbh i think he should be a recruit and have limited access";"";
"linuxguy11#3353";"02-Aug-17 06:11 PM";"(where all good crap is in a trusted only box)";"";
"Senvr#7635";"02-Aug-17 06:57 PM";"I might just remove the rank system altogether but idk";"";
"linuxguy11#3353";"02-Aug-17 06:57 PM";"thats better";"";
"Senvr#7635";"02-Aug-17 06:57 PM";"Yeah";"";
"Senvr#7635";"02-Aug-17 06:57 PM";"Its just a race for power if so";"";
"linuxguy11#3353";"02-Aug-17 06:57 PM";"extra conflict";"";
"Senvr#7635";"02-Aug-17 06:57 PM";"The only reason for member should be for discord access, not really anything else";"";
"linuxguy11#3353";"02-Aug-17 06:58 PM";"he wheel’s collision detection is performed by casting a ray from Center downwards through the local Y-axis.";"";
"Senvr#7635";"02-Aug-17 06:58 PM";"But im not gonna say anything until i can see about clan merging with Ty and ill try to see how he sets up his rules and ill see how it works for me too";"";
"linuxguy11#3353";"02-Aug-17 06:59 PM";"You do not turn or roll WheelCollider objects to control the car - the objects that have the WheelCollider attached should always be fixed relative to the car itself. However, you might want to turn and roll the graphical wheel representations. The best way to do this is to setup separate objects for Wheel Colliders and visible wheels:";"";
"linuxguy11#3353";"02-Aug-17 06:59 PM";"ok dokey";"";
"linuxguy11#3353";"02-Aug-17 07:00 PM";"wc.motorTorque += Input.GetAxis(""Vertical"");";"";
"linuxguy11#3353";"02-Aug-17 07:00 PM";"Earlier I got this WoT from nomad:";"";
"linuxguy11#3353";"02-Aug-17 07:00 PM";"Agilenomad: Sorry, I am sorry for what I may have brought upon you, but I am really sorry. I will work on things I may lack of, I will do more than what I have done in the past. I understand if you don't ecxept my apolagie. Like I said I am sorry!";"";
"linuxguy11#3353";"02-Aug-17 07:00 PM";"dont tell him i sent this to you he prob get pissed XD";"";
"Senvr#7635";"02-Aug-17 07:01 PM";"Its fine, he told me";"";
"linuxguy11#3353";"15-Aug-17 06:28 PM";"Started a call.";"";
"linuxguy11#3353";"15-Aug-17 07:42 PM";"ima go waCH YOUTUBE VIDS";"";
"Senvr#7635";"19-Aug-17 04:56 PM";"helo";"";
"linuxguy11#3353";"19-Aug-17 04:56 PM";"Hi";"";
"Senvr#7635";"19-Aug-17 04:57 PM";"wanna play arma or something?";"";
"linuxguy11#3353";"19-Aug-17 04:57 PM";"At home don't have taking pc";"";
"Senvr#7635";"19-Aug-17 04:57 PM";"oh";"";
"linuxguy11#3353";"19-Aug-17 04:57 PM";"*gam8ng.";"";
"linuxguy11#3353";"19-Aug-17 04:57 PM";"But";"";
"linuxguy11#3353";"19-Aug-17 04:58 PM";"I do have my laptop with a Intel Celeron and 0.5 gb of ram";"";
"Senvr#7635";"19-Aug-17 04:58 PM";"wtf";"";
"linuxguy11#3353";"19-Aug-17 04:58 PM";"Lol";"";
"linuxguy11#3353";"19-Aug-17 04:58 PM";"Started a call.";"";
"Senvr#7635";"19-Aug-17 04:58 PM";"thats like";"";
"Senvr#7635";"19-Aug-17 05:07 PM";"NEW MEXICO";"";
"Senvr#7635";"19-Aug-17 05:07 PM";"IN THE US";"";
"Senvr#7635";"19-Aug-17 05:16 PM";"im gonna play csgo";"";
"linuxguy11#3353";"19-Aug-17 05:19 PM";"Ok";"";
"Senvr#7635";"19-Aug-17 08:00 PM";"my dude";"";
"Senvr#7635";"19-Aug-17 08:00 PM";"whats your website link";"";
"Senvr#7635";"19-Aug-17 08:01 PM";"i need your spambot";"";
"Senvr#7635";"23-Aug-17 10:26 AM";"Started a call.";"";
"linuxguy11#3353";"27-Aug-17 10:01 AM";"Started a call.";"";
"linuxguy11#3353";"27-Aug-17 10:02 AM";"ok then?";"";
"Senvr#7635";"27-Aug-17 01:15 PM";"rip";"";
"linuxguy11#3353";"27-Aug-17 01:15 PM";"Started a call.";"";
"Senvr#7635";"27-Aug-17 01:15 PM";"microphone machine broken";"";
"Senvr#7635";"27-Aug-17 01:16 PM";"oh wait";"";
"Senvr#7635";"27-Aug-17 01:17 PM";"i said A";"";
"Senvr#7635";"27-Aug-17 01:17 PM";"can you hearme";"";
"linuxguy11#3353";"27-Aug-17 01:26 PM";"https://www.technicpack.net/download";"";
"linuxguy11#3353";"27-Aug-17 01:26 PM";"https://www.technicpack.net/modpack/the-1710-pack.453902";"";
"linuxguy11#3353";"27-Aug-17 01:31 PM";"http://imgur.com/f4X41yG";"";
"linuxguy11#3353";"27-Aug-17 01:45 PM";"http://download.oracle.com/otn-pub/java/jdk/8u144-b01/090f390dda5b47b9b721c7dfaa008135/jdk-8u144-windows-x64.exe";"";
"Senvr#7635";"27-Aug-17 02:16 PM";"Started a call.";"";
"linuxguy11#3353";"27-Aug-17 02:16 PM";"wait";"";
"Senvr#7635";"27-Aug-17 02:16 PM";"ok";"";
"linuxguy11#3353";"27-Aug-17 02:16 PM";"install java";"";
"Senvr#7635";"27-Aug-17 02:16 PM";"i did";"";
"Senvr#7635";"27-Aug-17 02:16 PM";"im on good pc";"";
"Senvr#7635";"27-Aug-17 02:16 PM";"i got steam and good java";"";
"linuxguy11#3353";"27-Aug-17 02:18 PM";"Started a call.";"";
"Senvr#7635";"27-Aug-17 02:23 PM";"Hello";"";
"Senvr#7635";"27-Aug-17 02:23 PM";"Started a call.";"";
"linuxguy11#3353";"27-Aug-17 02:24 PM";"Started a call.";"";
"linuxguy11#3353";"27-Aug-17 02:25 PM";"HJKKKKKKKKKKKKKKKKKKKKN";"";
"linuxguy11#3353";"27-Aug-17 02:25 PM";"Started a call.";"";
"Senvr#7635";"27-Aug-17 02:41 PM";"leeeyecard@gmail.com";"";
"linuxguy11#3353";"27-Aug-17 02:48 PM";"abc123mewot@gmail.net";"";
